IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.121.87,2096,2096,true,SIN,Asia Pacific,Singapore,88,7.94
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,5,7.94
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,138,7.93
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.93
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,7.93
8.219.208.69,2053,2053,true,SIN,Asia Pacific,Singapore,143,7.93
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,31,7.93
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,102,7.92
47.237.73.230,2052,2052,false,SIN,Asia Pacific,Singapore,32,7.92
47.236.94.109,2096,2096,true,SIN,Asia Pacific,Singapore,6,7.92
47.236.163.221,80,80,false,SIN,Asia Pacific,Singapore,21,7.92
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,31,7.92
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.92
8.219.93.85,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.91
8.219.213.84,8443,8443,true,SIN,Asia Pacific,Singapore,70,7.91
47.237.9.59,80,80,false,SIN,Asia Pacific,Singapore,16,7.91
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.91
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.91
8.222.170.152,80,80,false,NRT,Asia Pacific,Tokyo,88,7.91
47.236.147.146,2096,2096,true,SIN,Asia Pacific,Singapore,91,7.90
8.219.153.44,80,80,false,SIN,Asia Pacific,Singapore,6,7.90
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.90
8.219.79.74,2053,2053,true,SIN,Asia Pacific,Singapore,110,7.90
47.251.74.226,80,80,false,LAX,North America,Los Angeles,174,7.90
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,79,7.90
8.219.249.148,2087,2087,true,SIN,Asia Pacific,Singapore,28,7.90
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,28,7.90
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,158,7.89
8.219.178.225,2053,2053,true,SIN,Asia Pacific,Singapore,84,7.89
47.237.22.84,8443,8443,true,SIN,Asia Pacific,Singapore,107,7.89
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,86,7.89
8.222.198.105,2096,2096,true,SIN,Asia Pacific,Singapore,117,7.89
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.89
8.219.90.87,2052,2052,false,SIN,Asia Pacific,Singapore,35,7.89
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,61,7.89
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.89
8.222.172.23,2096,2096,true,SIN,Asia Pacific,Singapore,120,7.88
47.236.147.146,2053,2053,true,SIN,Asia Pacific,Singapore,22,7.88
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.88
8.218.105.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,7.88
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,54,7.88
8.219.122.96,2087,2087,true,SIN,Asia Pacific,Singapore,107,7.88
47.91.16.214,2083,2083,true,NRT,Asia Pacific,Tokyo,78,7.88
8.222.204.110,8443,8443,true,SIN,Asia Pacific,Singapore,53,7.87
47.236.106.234,2087,2087,true,SIN,Asia Pacific,Singapore,134,7.87
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,41,7.86
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,503,7.86
8.222.219.252,2096,2096,true,SIN,Asia Pacific,Singapore,146,7.86
8.222.137.178,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.85
47.236.239.128,8443,8443,true,SIN,Asia Pacific,Singapore,73,7.85
47.236.224.66,2087,2087,true,SIN,Asia Pacific,Singapore,84,7.85
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,96,7.85
47.236.171.20,2053,2053,true,SIN,Asia Pacific,Singapore,114,7.85
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.84
47.251.74.226,80,80,false,LAX,North America,Los Angeles,172,7.84
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,102,7.84
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.84
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.84
47.245.93.74,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.84
47.236.239.128,2083,2083,true,SIN,Asia Pacific,Singapore,49,7.84
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,154,7.84
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,23,7.84
8.222.240.47,2053,2053,true,SIN,Asia Pacific,Singapore,168,7.84
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,7.83
8.219.152.195,2096,2096,true,SIN,Asia Pacific,Singapore,130,7.83
8.219.107.199,80,80,false,SIN,Asia Pacific,Singapore,24,7.83
8.222.244.123,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.83
47.237.22.45,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.83
47.236.202.221,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.83
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.83
47.236.104.123,2083,2083,true,SIN,Asia Pacific,Singapore,120,7.82
8.219.236.8,80,80,false,SIN,Asia Pacific,Singapore,6,7.82
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,7.82
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,591,7.82
8.222.137.178,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.82
8.222.204.110,80,80,false,SIN,Asia Pacific,Singapore,23,7.81
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,39,7.81
8.222.167.8,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.81
8.222.249.98,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.81
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,42,7.81
8.219.121.24,8880,8880,false,SIN,Asia Pacific,Singapore,25,7.81
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,7,7.80
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,7.80
8.219.101.72,2086,2086,false,SIN,Asia Pacific,Singapore,8,7.80
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,92,7.80
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.80
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,60,7.80
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,25,7.79
47.245.85.28,2086,2086,false,NRT,Asia Pacific,Tokyo,79,7.79
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.79
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,63,7.79
47.236.96.141,8443,8443,true,SIN,Asia Pacific,Singapore,229,7.79
8.222.164.44,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.79
47.245.113.12,2083,2083,true,SIN,Asia Pacific,Singapore,9,7.78
47.236.116.26,2082,2082,false,SIN,Asia Pacific,Singapore,41,7.77
8.222.227.191,2087,2087,true,SIN,Asia Pacific,Singapore,123,7.77
47.236.169.236,8080,8080,false,SIN,Asia Pacific,Singapore,32,7.77
47.237.5.164,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.77
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,47,7.77
8.219.60.130,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.77
47.236.166.76,2053,2053,true,SIN,Asia Pacific,Singapore,91,7.77
8.222.133.247,2052,2052,false,SIN,Asia Pacific,Singapore,24,7.77
47.245.113.75,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.77
8.219.77.91,2083,2083,true,SIN,Asia Pacific,Singapore,138,7.77
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.77
47.236.7.206,2086,2086,false,SIN,Asia Pacific,Singapore,36,7.77
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,7.77
8.222.137.166,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.77
8.222.238.141,2053,2053,true,SIN,Asia Pacific,Singapore,128,7.77
47.245.113.117,80,80,false,SIN,Asia Pacific,Singapore,24,7.77
8.219.65.191,2052,2052,false,SIN,Asia Pacific,Singapore,39,7.76
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,111,7.76
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,114,7.76
8.222.130.156,2086,2086,false,SIN,Asia Pacific,Singapore,32,7.76
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.76
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,7.76
8.222.130.156,2052,2052,false,SIN,Asia Pacific,Singapore,28,7.75
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,32,7.75
47.236.202.221,2087,2087,true,SIN,Asia Pacific,Singapore,128,7.75
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,7.74
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.74
8.222.138.164,2083,2083,true,SIN,Asia Pacific,Singapore,139,7.74
8.219.201.245,443,443,true,SIN,Asia Pacific,Singapore,135,7.74
47.237.23.162,2053,2053,true,SIN,Asia Pacific,Singapore,125,7.74
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,30,7.74
47.236.148.174,2087,2087,true,SIN,Asia Pacific,Singapore,174,7.74
8.219.6.187,2053,2053,true,SIN,Asia Pacific,Singapore,61,7.74
47.245.111.171,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.73
47.245.89.102,2052,2052,false,SIN,Asia Pacific,Singapore,26,7.73
8.219.172.128,2053,2053,true,SIN,Asia Pacific,Singapore,132,7.73
8.219.172.128,2083,2083,true,SIN,Asia Pacific,Singapore,95,7.73
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.73
8.222.187.107,8880,8880,false,SIN,Asia Pacific,Singapore,44,7.73
47.236.23.135,2083,2083,true,SIN,Asia Pacific,Singapore,96,7.73
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,104,7.73
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,7.72
47.236.145.180,2053,2053,true,SIN,Asia Pacific,Singapore,154,7.72
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,49,7.72
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,7.71
47.236.149.160,2087,2087,true,SIN,Asia Pacific,Singapore,112,7.71
47.245.85.28,2052,2052,false,NRT,Asia Pacific,Tokyo,79,7.71
47.236.148.174,8880,8880,false,SIN,Asia Pacific,Singapore,19,7.70
8.219.245.187,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.70
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,38,7.70
47.236.112.193,2052,2052,false,SIN,Asia Pacific,Singapore,34,7.70
8.219.51.211,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.69
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.69
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,74,7.69
8.222.154.227,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.69
8.217.167.88,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,7.69
47.88.101.9,80,443,true,SJC,North America,San Jose,170,7.69
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,89,7.68
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,13,7.68
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,106,7.68
47.245.102.156,2096,2096,true,SIN,Asia Pacific,Singapore,29,7.68
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,99,7.68
8.222.145.110,2053,2053,true,SIN,Asia Pacific,Singapore,97,7.68
8.218.22.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,7.68
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.68
47.236.116.26,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.67
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.67
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.67
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,33,7.67
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,131,7.67
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,141,7.67
8.219.13.143,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.67
8.219.107.199,2053,2053,true,SIN,Asia Pacific,Singapore,84,7.66
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,34,7.66
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,109,7.66
8.219.51.49,2087,2087,true,SIN,Asia Pacific,Singapore,105,7.66
8.219.77.91,80,80,false,SIN,Asia Pacific,Singapore,6,7.66
8.219.73.21,2096,2096,true,SIN,Asia Pacific,Singapore,91,7.66
47.236.78.57,2086,2086,false,SIN,Asia Pacific,Singapore,23,7.65
47.236.155.170,2052,2052,false,SIN,Asia Pacific,Singapore,37,7.65
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.65
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,131,7.65
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.64
8.222.175.78,2087,2087,true,SIN,Asia Pacific,Singapore,120,7.64
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,99,7.64
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,89,7.64
47.236.187.144,2096,2096,true,SIN,Asia Pacific,Singapore,235,7.63
8.219.134.117,2086,2086,false,SIN,Asia Pacific,Singapore,29,7.63
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,125,7.63
8.222.248.188,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.63
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,18,7.62
47.237.27.71,8443,8443,true,SIN,Asia Pacific,Singapore,19,7.62
47.236.23.135,8880,8880,false,SIN,Asia Pacific,Singapore,26,7.62
8.222.153.11,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.62
47.236.144.208,2053,2053,true,SIN,Asia Pacific,Singapore,96,7.62
8.219.140.63,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.61
8.219.12.152,2053,2053,true,SIN,Asia Pacific,Singapore,114,7.61
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,98,7.61
8.222.133.247,2087,2087,true,SIN,Asia Pacific,Singapore,112,7.61
8.219.101.72,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.61
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,7.61
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,89,7.61
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,7.60
8.219.249.148,80,80,false,SIN,Asia Pacific,Singapore,12,7.60
47.245.113.12,2096,2096,true,SIN,Asia Pacific,Singapore,48,7.60
8.219.103.57,8443,8443,true,SIN,Asia Pacific,Singapore,137,7.60
8.219.58.64,80,80,false,SIN,Asia Pacific,Singapore,14,7.60
8.222.188.56,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.59
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.59
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.59
8.222.168.155,2082,2082,false,SIN,Asia Pacific,Singapore,42,7.59
8.219.215.12,2087,2087,true,SIN,Asia Pacific,Singapore,122,7.59
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,14,7.58
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,185,7.58
47.236.193.5,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.58
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,116,7.58
8.219.122.96,8443,8443,true,SIN,Asia Pacific,Singapore,67,7.57
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,6,7.57
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.57
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,342,7.57
8.219.60.130,2083,2083,true,SIN,Asia Pacific,Singapore,40,7.57
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,7.57
47.236.202.91,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.57
8.219.179.34,2086,2086,false,SIN,Asia Pacific,Singapore,22,7.57
8.219.171.6,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.57
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.56
47.236.155.170,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.56
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,126,7.56
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,102,7.56
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,7.56
8.222.170.152,2096,2096,true,NRT,Asia Pacific,Tokyo,248,7.56
47.236.17.165,2087,2087,true,SIN,Asia Pacific,Singapore,53,7.56
8.219.51.49,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.55
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.55
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.54
47.237.73.230,2096,2096,true,SIN,Asia Pacific,Singapore,62,7.54
47.236.23.102,2086,2086,false,SIN,Asia Pacific,Singapore,51,7.54
47.236.79.77,80,80,false,SIN,Asia Pacific,Singapore,39,7.54
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,7.54
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,22,7.54
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.53
47.236.239.128,8880,8880,false,SIN,Asia Pacific,Singapore,42,7.53
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.53
47.236.187.144,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.53
8.219.121.87,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.53
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,7.53
8.219.147.58,2083,2083,true,SIN,Asia Pacific,Singapore,108,7.53
47.236.7.246,2095,2095,false,SIN,Asia Pacific,Singapore,46,7.52
8.219.55.31,2053,2053,true,NRT,Asia Pacific,Tokyo,149,7.52
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,36,7.51
47.245.90.176,2096,2096,true,SIN,Asia Pacific,Singapore,54,7.51
47.236.192.198,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.51
8.219.140.229,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.51
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,33,7.51
8.219.230.254,2053,2053,true,SIN,Asia Pacific,Singapore,81,7.50
8.219.107.199,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.50
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,81,7.50
47.245.118.197,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.50
8.219.153.44,2083,2083,true,SIN,Asia Pacific,Singapore,143,7.50
47.236.20.114,8080,8080,false,SIN,Asia Pacific,Singapore,46,7.50
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.50
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.50
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,7.50
8.219.170.180,2096,2096,true,SIN,Asia Pacific,Singapore,95,7.50
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,347,7.49
8.219.51.49,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.49
8.222.248.188,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.49
47.245.90.176,8443,8443,true,SIN,Asia Pacific,Singapore,45,7.49
47.237.73.230,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.48
8.210.65.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,7.48
47.236.132.125,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.48
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.48
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.47
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,79,7.47
47.237.19.161,2083,2083,true,SIN,Asia Pacific,Singapore,65,7.47
47.236.189.173,2087,2087,true,SIN,Asia Pacific,Singapore,170,7.46
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,25,7.46
47.237.9.59,8080,8080,false,SIN,Asia Pacific,Singapore,24,7.45
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,130,7.45
8.219.186.22,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.45
8.219.100.155,2083,2083,true,SIN,Asia Pacific,Singapore,117,7.45
47.237.23.162,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.45
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,48,7.45
8.222.190.225,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.44
8.219.111.147,443,443,true,SIN,Asia Pacific,Singapore,81,7.44
8.219.129.38,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.44
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,175,7.44
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.44
47.245.94.144,2096,2096,true,SIN,Asia Pacific,Singapore,62,7.44
8.219.110.88,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.43
47.237.73.230,8080,8080,false,SIN,Asia Pacific,Singapore,47,7.43
47.236.123.218,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.43
8.219.42.72,8443,8443,true,SIN,Asia Pacific,Singapore,81,7.43
8.222.229.22,2083,2083,true,SIN,Asia Pacific,Singapore,71,7.43
47.236.193.5,2087,2087,true,SIN,Asia Pacific,Singapore,11,7.43
47.237.73.230,2087,2087,true,SIN,Asia Pacific,Singapore,94,7.42
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.42
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,7.42
47.236.145.180,2083,2083,true,SIN,Asia Pacific,Singapore,109,7.42
8.219.104.242,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.41
8.222.211.124,2082,2082,false,SIN,Asia Pacific,Singapore,35,7.41
47.245.113.12,80,80,false,SIN,Asia Pacific,Singapore,5,7.41
8.210.151.69,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,7.41
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,148,7.41
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,80,7.40
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.40
47.237.22.84,2096,2096,true,SIN,Asia Pacific,Singapore,86,7.40
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,578,7.40
8.222.140.87,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.40
47.236.65.232,2052,2052,false,SIN,Asia Pacific,Singapore,31,7.40
8.222.164.44,8443,8443,true,SIN,Asia Pacific,Singapore,18,7.39
47.245.110.13,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.39
47.237.27.71,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.39
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.39
8.219.173.195,2053,2053,true,SIN,Asia Pacific,Singapore,55,7.39
47.237.23.162,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.39
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.39
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,7.38
8.219.73.188,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.38
47.237.27.69,2086,2086,false,SIN,Asia Pacific,Singapore,30,7.38
8.222.140.87,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.38
8.219.152.195,8880,8880,false,SIN,Asia Pacific,Singapore,8,7.38
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.38
47.236.104.123,8443,8443,true,SIN,Asia Pacific,Singapore,136,7.38
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,7.38
47.237.9.59,2082,2082,false,SIN,Asia Pacific,Singapore,24,7.38
8.219.77.91,2083,2083,true,SIN,Asia Pacific,Singapore,430,7.37
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,11,7.37
47.236.23.135,2052,2052,false,SIN,Asia Pacific,Singapore,78,7.37
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,177,7.37
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,288,7.37
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,7.36
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.36
8.222.172.23,2053,2053,true,SIN,Asia Pacific,Singapore,127,7.36
47.236.21.51,2083,2083,true,SIN,Asia Pacific,Singapore,124,7.36
47.236.15.121,2096,2096,true,SIN,Asia Pacific,Singapore,111,7.36
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,7.36
47.236.11.68,8880,8880,false,SIN,Asia Pacific,Singapore,40,7.36
8.222.164.209,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.36
8.222.130.137,2087,2087,true,SIN,Asia Pacific,Singapore,76,7.35
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,47,7.34
8.222.212.116,8443,8443,true,SIN,Asia Pacific,Singapore,115,7.34
8.222.130.219,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.34
47.236.23.102,80,80,false,SIN,Asia Pacific,Singapore,53,7.34
8.222.136.196,2083,2083,true,SIN,Asia Pacific,Singapore,161,7.33
47.237.27.71,2087,2087,true,SIN,Asia Pacific,Singapore,54,7.33
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,416,7.33
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,84,7.33
47.236.172.41,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.33
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,30,7.33
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.33
8.222.219.34,8443,8443,true,SIN,Asia Pacific,Singapore,99,7.33
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,7.32
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,90,7.32
47.236.171.20,2087,2087,true,SIN,Asia Pacific,Singapore,153,7.32
